typing_speed,mouse_speed,click_rate,session_time,label
218.30804235404148,99.74490888274254,4.031516353038104,188.52122129440613,0
206.5750221931937,107.57531632410651,3.618230811432296,336.61090365454976,0
189.40479592465923,101.26777713722991,5.7700501089175855,272.2437422098194,0
210.26534866226712,89.29622995139236,6.506147240774947,192.14816373883247,0
201.9415509869608,72.68859583296975,4.561150009521828,259.2897661307312,0
219.37289981065777,89.41339775356953,3.860938492383649,271.4962330407673,0
185.95893812245296,79.12062428572403,2.5418305694509815,359.53498087775023,0
193.44675706804463,125.56153117088677,4.019235156337462,309.83188708751226,0
192.15783693735685,98.27335459115142,4.88634315750096,317.222247217529,0
170.72970103735764,94.81121006429244,6.599123240836734,359.06108171103006,0
205.9224055412915,113.33730737181709,5.673133692232969,295.1927856037755,0
205.2211054435978,83.17373345716169,5.305085404706753,337.70939805162016,0
200.10226913284922,88.49703942993172,4.599880338698869,334.1930556965996,0
195.30825733249705,101.02108403872931,4.416834282744044,235.67652532152937,0
171.6925851589917,115.43153487135221,6.405647597507963,373.6491788814915,0
191.58709354469283,107.52527567753182,5.2007385407583895,228.98491099646526,0
193.14570966946462,103.72487713773823,2.897399308078978,345.8683324738924,0
183.9544546155676,101.17176602854025,4.326460352102757,224.14634815471837,0
196.7742857666798,106.00353783290163,4.141783968228373,330.06183940758365,0
208.08101713629077,103.02479357693882,4.453735990822535,393.0957439075086,0
237.7237180242106,84.55041587834596,5.562910660285085,289.3510671724894,0
203.49155625663678,100.69118832449728,4.892555118205751,287.18221785734266,0
205.15100781445528,83.89467011623371,4.923134592996338,330.52199996584244,0
198.51108168467667,101.21623814351236,6.313473161325237,283.53017720187285,0
161.62457569401917,92.79028087767638,4.3035389102133115,390.9139351871411,0
199.46972249101566,138.0907243417429,6.86419952588735,309.60961247293477,0
201.20460419882053,99.40158424372432,4.328692408628914,283.9915245889637,0
249.26484224970574,78.93640650607617,5.089198196612571,272.98572360521587,0
196.15278070437756,97.98729683984614,4.718796404597233,253.35257649134897,0
206.03094684667224,107.79038118456832,5.123419133500961,268.6122506621255,0
199.30576460589512,125.10045919228786,5.444591995073129,282.4663303170702,0
176.62643924760937,91.15821400091923,5.433835240088877,275.618046325071,0
222.8564562903004,76.2635803896454,4.24688266937942,267.0912362931448,0
215.0386606537355,112.25255517146472,3.8770853225524293,404.942061517622,0
215.82063894086093,79.29101941150523,7.503171790905711,248.4952461755255,0
181.8122509041052,93.45766837738772,4.516015660399447,307.33162938230873,0
228.05588621872198,96.13569271733509,5.699212438671987,329.6260504880436,0
171.96297874415438,98.95549820049838,3.3923586894768034,331.50539977918663,0
211.7371418760054,110.33746685611503,4.7203872800953235,297.0696462108764,0
243.80911251619958,89.74548576570419,4.872800616017557,287.9648714076345,0
180.18927349738624,95.89406121749859,5.472815069927832,322.5773745619753,0
188.67404540794456,99.78594470575918,2.277545859008061,313.32608249891,0
201.99302730175282,102.24396936278183,5.166140613078331,287.0520582616243,0
189.930486917676,101.46740762061884,3.850258544632107,221.90607141377848,0
168.98673137867735,106.5400866283387,5.3243457111949235,276.60381388333764,0
201.37125949612056,112.65759264462606,3.963670803161837,242.6724918146271,0
178.7539257254779,105.88951173476453,4.1445173040744185,266.6420224966837,0
209.47184861270364,106.80378285263828,4.726372389606732,301.661161925848,0
181.61151531532394,76.26665249880284,3.9476705303968047,317.9368071998308,0
230.9986881003508,100.75341548748521,4.524465553264645,389.0226375646203,0
184.33493415327527,107.19261322002413,3.8066242314566847,273.12968105480934,0
193.55876967588648,110.93411791855675,3.1668295483012727,338.7312817637575,0
216.2703443473934,89.61473838649309,6.0179570524293595,315.2980012218918,0
175.3827136713209,90.11441087667032,3.7039513071760717,364.7998835319895,0
204.5491986920826,91.38848987074603,4.8213191123920165,328.8114359797813,0
226.14285508564856,108.04620849837015,5.752891081493785,249.5759286356842,0
167.85033530877544,115.50821582386313,4.385055897483957,213.84769853543844,0
203.69267717064608,93.88809839062597,4.174834100254462,315.56308498337523,0
205.19765588496847,113.61943470440573,5.226238088667421,273.57745010498047,0
215.63645743554622,101.85219713746892,6.117933822727152,250.98431270247013,0
175.26098578243835,98.13571334256346,3.830684734913531,236.6211147733461,0
173.59086773831447,96.82923655273046,4.8498521679825615,308.0487748793578,0
210.43883131233795,111.19917046903235,3.2675054050326726,375.38538496566827,0
205.93969346466372,104.88366725180605,4.60679899631781,279.5663827146979,0
205.00985700691754,134.13738141471455,5.034204684538075,329.5135155537661,0
206.9289641899395,87.21663035504014,4.145375358244935,294.88668248912035,0
186.3995055684302,107.77152553044964,4.5430081661747685,235.53089554483034,0
204.64507394322007,92.06198485282731,3.59177323169255,336.7405671755209,0
205.86144946597364,86.96069519517035,5.077078611381493,245.26539779863143,0
185.71297163947264,99.83699294447541,6.0556942488831496,301.0813315296782,0
237.31549022289514,102.06028719110554,3.9028561302295364,282.92397924973477,0
209.47665841823576,143.7726033259014,4.377328233447617,344.65387172828457,0
176.17393005594704,97.23781276475196,5.502546246454182,247.09245037646565,0
213.1310721726766,83.04731905772975,6.212090719322736,319.543495390098,0
180.50636659545358,104.09516076241579,3.5068101877910687,258.01012963256494,0
215.74169207484903,68.88039943680448,4.831215262584051,274.4447393835608,0
223.17191158014808,98.62064826093601,5.283130822319525,118.2399886229949,0
183.5863536329658,100.24037923442741,4.897943609371152,404.60492858089543,0
219.26752258488642,111.91900574417818,2.523207933122913,327.5278466413116,0
208.25561853872998,114.6043337414177,5.501090009308772,261.6326257030918,0
216.4412031998898,92.44645571638424,6.519336351090644,243.76721558335032,0
237.93585965307895,97.74078978055101,5.116661751169503,275.217562356033,0
195.0922376799426,88.50818754083994,3.9688939467057365,335.8439767409726,0
184.9252767128502,83.0790616778846,4.486872753635717,205.39575372075373,0
182.20971140748952,104.64842169070951,6.769913067655593,292.9207790352831,0
183.68379430069123,80.89621677105102,5.909962540860558,388.5320936231337,0
198.4579658117179,93.78059649142206,5.640026618384329,243.3026832016098,0
206.82303949633288,85.07239060151144,5.356412583534376,304.0192519381828,0
205.5338159866004,108.2452477943539,4.338862887809028,410.1654907628879,0
216.54366498072048,127.02145148899731,4.799428819344231,331.6075814845386,0
200.26003783755814,80.47618025795003,4.9220772643214845,306.29619102427273,0
229.07068154314635,72.20472275653646,5.549574316064444,325.33182274545015,0
194.70686333524088,98.12669671974899,6.508918894266904,279.95673324951485,0
254.40338333179238,100.23546693936638,6.1183381367931275,364.981564265172,0
212.51334695530014,103.27988960135947,3.5806156442039594,280.0334988549894,0
182.85684887167434,93.30519227148483,5.2239949689010485,202.04091956320116,0
178.58215003877774,96.99041051761853,5.736763345167897,280.434844802977,0
209.6494483048637,105.51265615810904,5.618860330144635,251.66327350616484,0
195.530744293483,115.60646338967258,4.370766236612581,285.94029939012853,0
214.28000988184183,70.67426844522575,7.914109215768361,287.04579704596847,0
209.4647524914709,94.46590841452807,3.722915437668881,359.87115999024536,0
198.54342174686255,103.20713190911596,3.9168115533339503,334.7646363332193,0
183.0641256386319,86.23035843083896,5.233595081261576,313.1632743787698,0
169.7030555062827,125.96754447650949,7.116803054963853,299.85272943337026,0
191.06970095865958,90.46885179656894,4.163805149295829,247.0570995571003,0
217.12797588646944,99.38060969489075,4.734171634353007,190.94123811671614,0
204.2818748826041,108.34033145263436,6.077293673015693,305.65800056963917,0
175.08522442576023,91.13072816797158,4.982137845112266,339.73206017868296,0
203.46361851702363,72.30140428293375,4.665396145469704,294.5833058377705,0
207.70634759457673,93.570182096252,5.56563290188672,273.257283860665,0
182.32285127597734,115.44160833890561,5.272517990229593,323.2251082607106,0
203.07450211891054,94.94657309822293,6.030438785636791,295.8333899687826,0
201.16417436892,87.30348547811532,6.291468889065364,384.28720959869804,0
177.14059404338752,113.88508314254082,5.3070030600053615,361.6364171034142,0
207.15574720696566,95.03837655965421,5.291732725378309,347.97540285116645,0
211.2156905273647,92.34758779524674,5.214110982286133,337.88670571049516,0
221.66102486350553,102.24184134494965,5.489130556649288,235.49162927742714,0
221.07604104069804,111.5612531442818,5.055170637871464,333.14968510263,0
172.44661264085818,135.72570297598818,4.999391517677711,318.81629788232874,0
181.24349920169755,112.40854161486135,6.196627120827243,330.32123641955815,0
210.3007053441732,117.39759949582516,6.516116180355043,324.63047434065265,0
210.2757190182442,92.41050701518218,3.492447055366579,322.6381293924033,0
210.30095372612095,84.61197841045785,5.0100211517405695,435.0433234774797,0
277.05462981309444,100.93497024428684,4.311305566554765,296.19071650240403,0
211.41781021386333,101.60754872889395,4.689028533513928,346.81686904146653,0
222.71131280361197,83.82230887953105,5.402516209735321,276.45050948679983,0
219.08003526986406,97.37058205143981,5.669438371542468,339.5320791943836,0
213.02782502611595,105.98976402578697,4.887873556388655,346.9659945116228,0
193.6946151071931,105.4059009252712,3.086659665277197,318.2213038567674,0
215.17938440986535,107.56431780076409,4.03495441942382,383.462347118825,0
184.54349570924856,104.36447095206165,5.896499670200166,255.78619818197913,0
195.26362786519982,92.39487011094917,2.2595735779650687,275.6389529165889,0
190.29272904341792,92.29149060026735,6.187427151682,310.61900430117447,0
201.63748278772644,82.01572903009186,5.5212299906445415,344.0403426742111,0
246.29317133347018,126.77162558777643,6.316176081530022,308.97147606474664,0
162.65469614816504,100.2017554692894,4.8014308131190395,364.2879518255283,0
213.72520380749026,96.62720416307722,2.938594575977095,266.91550645168405,0
167.74568257620697,86.06811877821312,5.430362641506498,242.97107552557227,0
190.56136268421133,144.03486853491668,6.274653124038341,315.40641682682525,0
221.77901193934733,83.90007951665658,5.924721805513421,296.1409861943152,0
201.28560038190926,93.5672811159089,4.337308516511965,327.143186017911,0
178.4451044414139,106.2375525442909,5.086761075462647,298.6298854566748,0
185.69392581480065,109.00319448616416,4.467163731220076,282.9990104688271,0
213.5919549786935,114.36898082823527,4.180733535810628,296.2531214138138,0
185.39266736565727,127.11412761653895,5.955388571179851,301.44244473965927,0
204.3291717916395,107.59236483191069,3.802467688734838,284.7509350075835,0
200.91143679807627,84.15953800049999,4.106183569418388,289.8433976838286,0
186.96799304788365,96.14582312317327,3.8959743665276143,279.8203331506545,0
242.8788817865065,104.61748558770827,3.509752476700953,342.83325599347035,0
212.67838044636022,131.02339062258736,5.1464142918426035,309.70105022529,0
159.49714826684786,79.03291782363554,6.1615030484819755,412.8376236084383,0
203.72908629538856,118.03864757837842,4.815123243754734,308.0352275639231,0
186.76427070463225,102.69871554319626,3.4942521994358335,272.4571264835669,0
217.04866669592448,112.56745802844222,5.839944539742028,433.53376874315325,0
184.14958523134598,98.47007925046103,6.685701754034971,320.6813188857168,0
197.70527117066203,87.3635105481051,4.353757675853405,349.50623934464085,0
210.09974557960913,111.26309169101998,4.521445733282282,329.6051491601246,0
217.31510388340243,109.81646540658431,5.515660630083394,331.1505514648874,0
175.99407185888447,114.58085448609583,6.621873747785052,326.7827025676237,0
193.30997528318102,99.80043046932047,4.480165854274774,244.89577176119673,0
190.50109377678086,91.00266965020226,3.667550219001795,318.3764523780706,0
186.93341534852576,76.61819507464237,5.6314186062724065,233.75693480748805,0
235.30908480562192,112.2905990220911,5.799068073142299,291.2818581793733,0
208.0996342192191,106.3583422366598,5.006131450435227,263.7191271718356,0
174.7823209132991,85.51326050704061,4.441866740342549,317.8735092924362,0
218.35723894109552,91.92139490055064,5.994378730992047,316.70631236691173,0
242.44312394025266,92.9986178207284,5.528036004547964,324.0572945382593,0
220.64930521102295,77.75523352026373,4.231564483096507,314.36482863745437,0
169.61260068091974,87.73476405092299,5.049094731305671,269.65873291068004,0
190.31531854267496,82.99254464790468,3.6482924679753532,286.949825532416,0
225.33822298373246,93.81281482168094,5.68589045643792,346.0198080627242,0
185.84661068762438,88.91953752505655,4.737766430617144,353.39283386472,0
208.87638856292457,75.59492618699878,4.564289167615263,242.66084506867253,0
215.49268106858673,130.33885345854222,4.967125514847566,223.4536183743677,0
181.46139056843833,118.78811096543846,5.040307699330248,263.6555308397644,0
198.809492878764,88.31470867720022,5.89493006156556,352.26037910161256,0
135.17465319861856,104.08632094980415,5.5910905313252215,360.7442015091517,0
179.5122471733142,106.26197634731942,4.843590721207197,253.76440597994142,0
194.9486369721368,117.86628782160216,5.763668149718995,315.36546768681694,0
175.044336360703,87.72092460009883,5.400737253691613,391.72156665700436,0
232.64822607863272,116.38160175973638,4.573400363713963,320.7655738620167,0
171.39717244078736,91.78142043689597,4.875281841763514,371.07516426165466,0
191.19911026606033,79.9620639374708,4.8517771111568795,349.9363285041549,0
202.61481154572184,110.86204838971746,5.505261343174202,254.49006468860446,0
228.82546578132232,119.36137636183642,4.632977385278358,290.5009288251461,0
171.2827569764112,138.81863460296026,4.609590813578366,301.7377239145924,0
223.26327504309918,82.0041210236468,6.9687573094339585,305.206669401067,0
200.20466122039173,110.48379527621184,5.939735481747104,345.8164476719286,0
180.36982697904097,93.852981343097,4.239399335574861,320.43423811377045,0
209.2420694852654,111.75038065786048,5.570940993942198,153.18995281109423,0
203.9811939114694,77.94265673153124,5.118350065655177,234.3579863453637,0
187.9956624568241,81.05845336452154,5.391551175260094,190.63095425119786,0
201.39604169980038,88.36187765250274,5.137341324565105,308.7682620327667,0
192.29372806276479,101.18446068502126,6.189642645485236,312.0243824733881,0
202.27034690502495,90.38378100192467,5.345620344651445,314.1612479305359,0
213.24261349042092,109.88581515870129,4.937911301785713,252.0535866142692,0
231.72033632290703,115.40341927386872,6.0421905769830175,333.70720025599945,0
175.24369002346302,108.99366311868033,5.233285041087872,335.81312482342645,0
242.66066749312535,124.28181459491302,5.121478579329058,237.2425466397421,0
160.95824400954996,106.23739944183015,5.314022602486115,226.6980899275564,0
196.96429809928833,81.74654934489749,4.9063909766336335,299.9934156886531,0
211.76634412969153,120.45064770307509,5.009226992995469,389.58911368066794,0
205.61983735470065,90.92265646591004,4.413305411238127,384.9871371099321,0
187.54600960358812,113.65627749528355,4.248832780376121,328.17021802240265,0
195.8375549928545,123.60601324832659,4.00142961351756,263.50016642099615,0
190.13998130682336,106.85032016095599,3.608016713202924,344.34213297442926,0
188.21270486111578,77.55761780253025,4.120282638615444,277.37878675954795,0
216.9920419404205,86.22681750235313,4.825732965533074,261.6246481663095,0
207.14030971930094,119.84116700327704,5.103117582445637,192.80165841890027,0
186.1418080947869,97.46315971535776,4.72870343685236,305.1191099173827,0
217.991997508665,101.19360302413249,2.644296509872642,268.5066325431312,0
206.14599041753218,111.38236624245414,6.5745863577623425,304.82151897642524,0
216.2572423767792,110.44484293120485,6.086480122890382,185.03211518814692,0
212.59257683847224,104.18199718578191,5.445759851217129,308.49133362918434,0
183.42009978155855,96.86997443169301,6.907490672553268,178.4439418014186,0
188.7963791960606,95.30997331401464,4.02263588251629,354.39701266342763,0
214.94587210246524,112.86848237937015,6.887625120626005,326.09456170675423,0
212.2074053086693,108.30354296601689,4.034785923249452,286.06676142877063,0
199.58196812071705,96.14049999073316,5.238737925291357,328.13599300410397,0
202.34654766617564,116.23168469489711,3.7261626748657957,251.09628686682237,0
225.5532979157685,98.06448827305324,5.014694095544367,303.6187757807446,0
188.1685722232834,87.2250673849841,5.3861664979983885,339.7387019230168,0
210.94194762340075,88.61543951644983,4.845309668865445,145.28553754543051,0
195.95614695132213,85.3188874553535,5.713877444090137,277.6387820161238,0
195.64637593545558,95.91384975094469,5.099014449487258,298.8677934931813,0
221.9755370397438,118.50586417504289,4.477585271622491,290.1853191127117,0
216.5083269797606,87.92357228454237,4.433186682197661,372.85509131137024,0
216.27019272001277,102.82713641527154,5.810913772615696,243.80494375385578,0
226.10957614308657,90.1496598155888,4.346257970193032,268.94203782773855,0
200.42007683265518,96.09536438092843,5.915402970484937,204.20654868457757,0
213.6390594258993,77.34938182022123,6.222711792831931,375.51433256365726,0
193.79466486813087,96.69192656265194,3.33128613765387,287.68549286956,0
206.48332704976883,97.09441930292557,6.132926387301035,278.07955559816463,0
197.3971389126463,108.10431916053543,7.0604226984446985,297.3758658844643,0
201.93991929985435,103.34921369883055,5.252003761201928,331.8117914215162,0
211.90314050873826,82.02411812571933,5.5990841852948225,317.36817017580626,0
183.63558633533054,116.26297366065315,6.037005324369159,432.3942106778544,0
241.8477455137092,103.15454560332994,4.724517684820977,322.6967944201887,0
179.87965237000597,102.9759027576623,5.1822802235378695,276.73772854154595,0
175.71622774424537,99.86226469922292,3.6858004703768907,271.93216312380264,0
223.16221747000137,92.23363829166671,5.138635028530451,280.36205237915954,0
215.8332538792587,103.2670350962309,5.498111995644542,224.9081537685081,0
212.4823963410431,107.13382653892873,5.516163022926469,301.9932103745793,0
212.5669101852856,73.79656462981667,6.06542472359758,339.17340531044584,0
199.7550645430617,91.91858743980856,4.225197821864471,269.3318199688382,0
182.05491257028336,96.17579544394616,4.467393243326503,259.6309971857944,0
201.51609116387453,103.84255908541417,6.895507345991355,375.7972573147117,0
186.45676576975777,117.89966508890689,4.84967162623629,228.67584216894176,0
219.502394668355,88.42388778104826,5.200033787312328,196.60908117613494,0
197.05885236995724,92.53057229773236,4.932989958274779,242.35490281763086,0
183.49005606414977,92.31198834030175,4.178319173694978,222.9783641437852,0
193.57228316694014,87.97708614843188,6.623529210891807,319.3113032052291,0
208.2586290855125,94.79220257331606,4.472298588079394,281.9647749775213,0
188.72550894392052,111.56203329981957,3.87271447629307,289.015647748808,0
183.55559208867137,84.19246756953481,4.549259722697248,357.6467088487387,0
204.87374422983825,106.41721592729355,2.9982939982744665,265.4332569418612,0
204.89933142217444,74.47146654972497,4.348712535016818,338.754470587282,0
189.8611364925774,91.57993005336691,4.031871402147673,375.56613996016017,0
190.57923388763354,95.05766049673021,5.617428630927324,277.21687509931695,0
204.64099874715274,125.12289509371098,4.326585760440127,336.85114277781565,0
171.03831317005353,95.87796542870969,5.887803935578848,287.909104373551,0
171.8507245124689,66.98134789823622,6.398483993069322,346.20490644203943,0
185.63111557495128,70.01666639708125,5.781175336287599,221.42554062118634,0
195.73105696576306,100.51044379520022,4.784611711139924,217.72438774373268,0
206.2181513119601,109.20656283684863,5.141114496705593,280.43661425462295,0
229.50712433899105,105.6318378644088,3.4750150598559406,255.55375954701145,0
217.1531924640404,102.51355158701486,4.866220627478761,274.16454452850576,0
196.80122940073147,117.433893962585,4.1395615319331664,289.023670877643,0
199.61967584194622,91.90613168894302,5.694326381149299,336.0006765918126,0
179.94941270724382,113.42365834040238,7.572752389244474,279.61697107170323,0
199.6297372801522,75.51977672460374,5.4998216359738095,258.80693446884567,0
194.22682722159723,86.425782505929,3.0088598510453335,282.42433116205507,0
206.45437120676178,72.89437907602276,4.638769807085627,261.5427360096691,0
183.45538112895355,95.87732048995312,5.122490925374454,253.2997248968643,0
210.38693028482345,99.30608174100486,5.087357425260263,219.34915932115155,0
230.65477826005156,101.71152238339779,4.269186874391247,303.47390581105395,0
197.82479703086284,100.92825029330703,5.245291742636935,271.56471467014734,0
208.03423444197884,86.08670003782407,3.7574991630806127,348.3139369617336,0
213.80287983422224,97.14638733380177,4.055091277314933,227.63019539705297,0
191.9755905622833,77.53829997091377,5.6457976416037114,272.8958222476061,0
204.48184963620832,120.44843462698375,3.984336769120174,390.64536103293744,0
200.2518480156359,95.44560890652998,5.538211605492258,253.01952414510754,0
201.95352197097662,92.66670821434464,3.630536225343942,288.1733373951938,0
184.53980432289066,123.83410492666124,6.764825883791736,239.2078008587316,0
200.49020348517885,81.36630199676156,4.225730077595945,232.57862436095095,0
209.959965824909,83.11619328952047,4.776333428196556,377.3655491543839,0
229.02287215590084,83.55669512697152,5.330613261090406,308.5519746318574,0
219.18541652170413,98.98192927450778,4.434650047498906,306.68394191188116,0
243.06364915023113,106.47447444456395,5.143405961071305,215.18418824418887,0
184.653048742239,111.09513202176751,5.575356724520126,317.9370694054152,0
217.44641273441357,138.57992976242454,5.960613232503485,357.8710972996913,0
203.66684011476704,66.25851318698855,5.791497435972957,357.4738530414265,0
243.79605866435344,109.13103383686625,4.828189536197326,333.41666148030805,0
183.83403429289697,91.64304141141653,4.853368225956398,243.5257211202298,0
183.20556315638447,91.2037727666684,7.349108558025033,315.6561708596496,0
188.01214709111954,90.70341807619184,5.949889068249292,333.37924802383037,0
157.52208551380386,86.3684549378804,4.078176343679786,210.27782074555495,0
189.48489956638477,125.26787251905178,5.099988163765552,243.93602042591075,0
184.81734676892603,112.63445990520854,4.664856861221807,344.40786608717207,0
203.00787572952416,100.34793967836062,4.86466576607689,343.80228883359644,0
206.8351195155432,120.265236287305,3.770504842291912,222.5708483189304,0
237.52341678431773,77.31206552051687,4.588076765614047,339.7510729634586,0
219.008476763721,80.0394230300361,6.811555773193913,304.7651699576809,0
188.46192688675194,67.33048401707968,5.579076300875503,339.0504477303576,0
182.03170657303284,89.50878189815069,2.50883859184854,268.2739338283029,0
209.8383834301301,102.4254779005713,6.216723492497946,332.2591748240451,0
173.59533585958715,101.54287866898501,6.089629522909162,342.1914387242812,0
236.62917531708706,102.24012866589821,4.640714695693584,282.43325322721444,0
223.58880241442574,78.83414753400876,5.717263543783215,300.8876273086643,0
190.6164869579059,112.04732113921033,4.140600789182799,267.57391852476735,0
165.73730941818246,103.59441277358496,4.529744283733643,382.58194743429397,0
227.07744748330825,110.99581422198997,6.498546360669854,293.9864030337117,0
197.70920309494764,71.60856733614922,4.728269960130292,253.8987837411409,0
224.75632623946925,104.67236288196685,3.130268338045009,264.20870430626246,0
168.11144682411265,82.1835214012371,4.936696777218663,306.33853005710563,0
188.01249954092455,94.04015121172958,4.921411607085643,337.66655858891056,0
200.10487399436366,108.01547347954575,6.19836856937346,233.20865774247392,0
200.93961187529484,101.3664040938387,5.01433642217576,392.38300014712246,0
190.99869057041514,87.22690030331022,4.578417688559707,315.4337647027808,0
212.45699864694998,100.09409734276628,6.0450561452312055,323.3227986484706,0
178.6475914123481,77.02697027134536,5.12079023250111,295.14052280882817,0
197.15241029957414,117.25401093847444,4.249977318434283,300.9629483675563,0
202.40591263423798,96.92073970755624,6.154997560541617,292.5858431036298,0
